id,gender,ever_married,graduated,work_experience,spending_score,Doctor,Engineer,Entertainment,Executive,Healthcare,Homemaker,Lawyer,Marketing,age,family_size,anon_cat
463108,1,1,1,7,1.0,0,0,0,0,0,0,1,0,0.993446816825855,-0.5988736064310352,0.6007105403427632
461356,1,0,1,0,2.0,0,0,1,0,0,0,0,0,-1.1518120823179279,-0.5988736064310352,0.6007105403427632
464570,1,1,1,0,0.0,1,0,0,0,0,0,0,0,-0.773236982469025,-0.5988736064310352,0.6007105403427632
464580,1,0,0,8,2.0,0,0,0,0,0,0,0,0,-1.0256203823682937,0.9650403785780574,0.6007105403427632
465233,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0.8672551168762207,0.9650403785780574,0.6007105403427632
467208,0,1,1,1,1.0,0,0,0,0,0,1,0,0,-0.26847018267048783,-0.5988736064310352,0.6007105403427632
459954,1,1,1,8,2.0,0,0,0,0,1,0,0,0,-1.0256203823682937,-0.5988736064310352,0.6007105403427632
460219,0,1,1,8,0.0,0,0,1,0,0,0,0,0,0.4886800170273179,-0.5988736064310352,0.6007105403427632
460877,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0.2362966171280493,1.7469973710826037,0.6007105403427632
460191,0,0,0,8,2.0,0,0,0,0,1,0,0,0,-0.6470452825193908,0.9650403785780574,0.6007105403427632
463742,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0.8041592669014036,0.9650403785780574,0.6007105403427632
463691,0,0,0,0,2.0,0,0,0,0,0,1,0,0,-0.6470452825193908,0.1830833860735111,0.6007105403427632
463250,0,0,1,0,2.0,1,0,0,0,0,0,0,0,-0.4577577325949393,-0.5988736064310352,0.6007105403427632
463952,1,1,0,4,2.0,0,0,0,0,0,0,0,0,0.4886800170273179,0.1830833860735111,-0.8083700351726941
461558,1,1,1,2,0.0,0,1,0,0,0,0,0,0,0.11010491717841502,-0.5988736064310352,0.6007105403427632
466567,0,0,1,1,2.0,0,0,0,0,0,0,0,0,0.3624883170776836,-1.3808305989355814,0.6007105403427632
465379,1,0,0,0,2.0,0,0,0,0,1,0,0,0,-0.8363328324438422,0.9650403785780574,0.6007105403427632
463814,0,0,0,6,2.0,0,0,0,0,1,0,0,0,-1.0887162323431108,0.1830833860735111,-0.10382974741496548
466938,1,1,1,8,2.0,0,0,0,0,0,0,0,0,1.2458302167251236,-1.3808305989355814,0.6007105403427632
460671,1,1,0,8,0.0,0,0,1,0,0,0,0,0,-0.5208535825697564,0.9650403785780574,-1.5129103229304228
462204,0,0,0,1,2.0,0,0,0,0,0,0,0,1,-1.4041954822171965,0.1830833860735111,-0.8083700351726941
461671,1,0,0,7,2.0,0,0,0,0,1,0,0,0,-0.7101411324942078,1.7469973710826037,0.6007105403427632
459384,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0.551775867002135,0.1830833860735111,0.6007105403427632
459905,0,1,1,5,2.0,0,0,0,0,0,0,0,0,-0.4577577325949393,-0.5988736064310352,0.6007105403427632
464734,0,0,0,7,2.0,0,0,1,0,0,0,0,0,-0.07918263274603642,0.1830833860735111,-0.8083700351726941
464125,1,1,0,0,0.0,1,0,0,0,0,0,0,0,-0.2053743326956707,-0.5988736064310352,-1.5129103229304228
467434,1,0,1,0,2.0,0,0,1,0,0,0,0,0,-0.26847018267048783,0.1830833860735111,-2.92199089844588
460956,0,1,1,1,0.0,0,0,0,0,0,0,0,0,0.2362966171280493,0.9650403785780574,-1.5129103229304228
465179,0,1,1,1,1.0,0,0,0,0,0,0,0,0,1.1196385167754892,-0.5988736064310352,0.6007105403427632
463338,1,1,0,1,2.0,0,0,1,0,0,0,0,0,-0.7101411324942078,-0.5988736064310352,-1.5129103229304228
467066,1,1,0,0,2.0,0,0,0,0,0,0,0,0,0.7410634169265864,-1.3808305989355814,0.6007105403427632
463845,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0.9303509668510379,-1.3808305989355814,0.6007105403427632
459976,0,0,1,0,2.0,0,0,0,0,0,0,0,0,-0.331566032645305,-1.3808305989355814,0.6007105403427632
461334,1,1,1,0,1.0,0,0,0,0,0,0,0,0,1.2458302167251236,-0.5988736064310352,0.6007105403427632
465108,1,1,1,1,0.0,1,0,0,0,0,0,0,0,0.9303509668510379,-0.5988736064310352,0.6007105403427632
462600,1,1,0,3,0.0,0,1,0,0,0,0,0,0,-0.8363328324438422,0.1830833860735111,-0.8083700351726941
464144,1,1,1,0,0.0,0,0,0,0,0,0,0,0,1.056542666800672,0.9650403785780574,0.6007105403427632
466911,1,1,0,1,1.0,0,0,0,1,0,0,0,0,1.5613094665992093,1.7469973710826037,0.6007105403427632
462806,1,1,0,0,2.0,0,0,0,0,0,0,0,0,0.551775867002135,0.1830833860735111,-0.8083700351726941
463426,1,1,0,0,1.0,0,0,0,1,0,0,0,0,-0.331566032645305,1.7469973710826037,0.6007105403427632
464065,0,1,1,9,2.0,0,0,0,0,1,0,0,0,-0.5208535825697564,-0.5988736064310352,0.6007105403427632
462979,1,0,0,1,2.0,1,0,0,0,0,0,0,0,-1.4041954822171965,-0.5988736064310352,0.6007105403427632
462834,1,1,1,3,2.0,0,0,0,0,0,1,0,0,-0.8363328324438422,-0.5988736064310352,-2.92199089844588
460764,1,0,0,1,2.0,0,0,0,0,0,0,1,0,2.1291721163725637,-1.3808305989355814,0.6007105403427632
466466,0,1,0,6,2.0,0,0,0,0,1,0,0,0,-1.4041954822171965,1.7469973710826037,-1.5129103229304228
460185,1,0,0,9,2.0,0,0,0,0,1,0,0,0,-1.1518120823179279,0.1830833860735111,0.6007105403427632
459749,1,1,1,1,2.0,0,0,1,0,0,0,0,0,0.993446816825855,0.9650403785780574,-0.8083700351726941
464406,0,0,1,0,2.0,0,0,0,0,0,0,0,0,-0.26847018267048783,-1.3808305989355814,0.6007105403427632
467758,0,1,1,1,2.0,1,0,0,0,0,0,0,0,0.42558416705250074,0.1830833860735111,0.6007105403427632
462059,1,0,1,1,2.0,0,0,0,0,0,0,0,0,0.2362966171280493,-1.3808305989355814,0.6007105403427632
467905,1,1,1,0,1.0,0,0,0,1,0,0,0,0,-0.016086782771219273,0.1830833860735111,0.6007105403427632
461177,1,1,0,8,0.0,0,0,0,1,0,0,0,0,-0.4577577325949393,0.9650403785780574,-2.92199089844588
460765,1,1,0,1,2.0,0,0,0,0,0,0,1,0,2.1291721163725637,-1.3808305989355814,0.6007105403427632
465386,1,0,1,0,2.0,0,0,0,0,0,0,0,0,-0.4577577325949393,-0.5988736064310352,-2.2174506106881515
465827,1,0,0,2,2.0,0,0,0,0,0,0,0,0,-1.0256203823682937,1.7469973710826037,-0.8083700351726941
462332,0,1,1,1,1.0,0,0,0,0,0,0,0,0,-0.39466188262012214,-0.5988736064310352,1.3052508281004918
464481,1,1,1,0,1.0,0,0,0,1,0,0,0,0,0.17320076715323215,0.1830833860735111,0.6007105403427632
461011,1,1,0,1,1.0,0,0,0,1,0,0,0,0,0.7410634169265864,0.9650403785780574,-1.5129103229304228
464749,0,1,0,9,0.0,0,1,0,0,0,0,0,0,0.2362966171280493,0.9650403785780574,-0.8083700351726941
461094,0,0,1,1,2.0,0,0,0,0,1,0,0,0,-0.9625245323934765,0.1830833860735111,-1.5129103229304228
462104,1,1,0,9,2.0,0,0,1,0,0,0,0,0,-0.26847018267048783,-0.5988736064310352,-1.5129103229304228
464524,0,1,0,1,2.0,0,0,0,0,0,0,0,1,-1.0256203823682937,-0.5988736064310352,0.6007105403427632
466295,0,1,0,0,2.0,0,1,0,0,0,0,0,0,-0.07918263274603642,0.1830833860735111,0.6007105403427632
461787,1,1,1,0,0.0,0,0,0,0,0,0,0,0,1.813692866498478,-0.5988736064310352,0.6007105403427632
467857,0,1,1,0,2.0,0,1,0,0,0,0,0,0,-0.9625245323934765,-0.5988736064310352,0.6007105403427632
460153,1,0,1,8,2.0,0,0,1,0,0,0,0,0,-0.5208535825697564,1.7469973710826037,0.6007105403427632
465215,1,1,1,9,1.0,0,0,0,1,0,0,0,0,-0.26847018267048783,1.7469973710826037,-2.2174506106881515
466746,0,1,1,0,1.0,0,0,0,0,0,0,1,0,1.6244053165740264,-0.5988736064310352,0.6007105403427632
464857,1,0,0,6,2.0,0,0,0,0,1,0,0,0,-1.4041954822171965,0.9650403785780574,-0.8083700351726941
459478,1,1,1,1,2.0,0,0,0,0,0,0,0,0,0.17320076715323215,-1.3808305989355814,0.6007105403427632
460723,0,1,1,1,1.0,0,1,0,0,0,0,0,0,0.42558416705250074,-0.5988736064310352,-0.8083700351726941
459853,1,0,0,5,2.0,0,0,0,1,0,0,0,0,-0.8363328324438422,1.7469973710826037,0.6007105403427632
459390,0,0,0,1,2.0,0,0,0,0,0,0,0,0,-0.14227848272085356,-0.5988736064310352,0.6007105403427632
460410,0,0,1,3,2.0,0,0,0,0,0,0,0,0,-0.26847018267048783,0.9650403785780574,0.6007105403427632
463823,0,0,0,8,2.0,0,0,0,0,0,0,0,1,-0.8994286824186593,0.9650403785780574,0.6007105403427632
462008,0,1,1,4,2.0,0,0,0,0,0,0,0,0,-0.39466188262012214,0.9650403785780574,-0.10382974741496548
459750,0,1,1,0,0.0,0,1,0,0,0,0,0,0,-0.26847018267048783,-0.5988736064310352,0.6007105403427632
459880,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0.29939246710286643,1.7469973710826037,1.3052508281004918
459261,0,0,1,0,2.0,1,0,0,0,0,0,0,0,-0.7101411324942078,0.1830833860735111,0.6007105403427632
465656,1,1,0,1,2.0,0,0,0,0,0,0,1,0,2.1291721163725637,0.1830833860735111,0.6007105403427632
465395,0,1,0,0,0.0,0,1,0,0,0,0,0,0,-0.016086782771219273,1.7469973710826037,-0.8083700351726941
461631,1,0,0,8,2.0,0,0,0,0,0,0,0,1,-0.8994286824186593,1.7469973710826037,0.6007105403427632
464904,0,1,0,9,0.0,0,1,0,0,0,0,0,0,-0.9625245323934765,-0.5988736064310352,-0.8083700351726941
461740,1,1,1,1,2.0,0,0,0,0,0,0,1,0,2.1291721163725637,-1.3808305989355814,0.6007105403427632
467092,0,0,1,7,2.0,0,0,0,0,1,0,0,0,-0.9625245323934765,0.9650403785780574,0.6007105403427632
464173,1,1,1,6,0.0,0,0,0,0,0,0,0,0,1.7505970165236606,0.1830833860735111,0.6007105403427632
464972,1,1,0,0,1.0,0,0,0,0,0,0,1,0,1.4982136166243922,1.7469973710826037,-0.8083700351726941
467959,0,0,0,0,2.0,0,1,0,0,0,0,0,0,-1.0887162323431108,-1.3808305989355814,-2.2174506106881515
467688,0,1,1,0,0.0,0,1,0,0,0,0,0,0,0.2362966171280493,-0.5988736064310352,0.6007105403427632
460043,0,1,1,2,0.0,0,0,0,0,0,0,0,0,-0.016086782771219273,-0.5988736064310352,0.6007105403427632
466590,0,0,1,0,2.0,0,0,0,0,1,0,0,0,-1.0256203823682937,0.9650403785780574,0.6007105403427632
461191,0,1,1,8,2.0,0,0,0,0,0,0,0,1,0.11010491717841502,0.9650403785780574,0.6007105403427632
465662,1,1,0,1,2.0,0,0,0,1,0,0,0,0,2.0660762663977463,-1.3808305989355814,0.6007105403427632
459231,0,1,1,3,0.0,0,0,0,0,0,0,0,0,-0.016086782771219273,0.9650403785780574,0.6007105403427632
466495,0,1,1,1,1.0,0,0,0,0,0,0,1,0,2.1291721163725637,-0.5988736064310352,0.6007105403427632
459192,1,1,1,3,0.0,0,0,0,0,0,0,0,0,-0.5208535825697564,0.1830833860735111,0.6007105403427632
465710,0,0,1,1,2.0,0,0,0,0,0,0,0,0,0.3624883170776836,-1.3808305989355814,0.6007105403427632
460258,0,0,1,1,2.0,0,0,0,0,1,0,0,0,-1.1518120823179279,1.7469973710826037,0.6007105403427632
462813,1,1,0,0,0.0,0,0,0,1,0,0,0,0,-0.39466188262012214,1.7469973710826037,0.6007105403427632
463595,0,0,0,1,2.0,0,0,0,0,1,0,0,0,-0.7101411324942078,1.7469973710826037,0.6007105403427632
467768,1,1,1,0,0.0,1,0,0,0,0,0,0,0,1.056542666800672,-0.5988736064310352,0.6007105403427632
465291,0,1,1,5,0.0,0,0,0,0,0,0,0,0,0.11010491717841502,0.1830833860735111,0.6007105403427632
462996,0,1,1,9,0.0,0,0,0,0,0,1,0,0,0.3624883170776836,0.1830833860735111,0.6007105403427632
463497,1,0,1,0,2.0,0,0,0,0,0,0,0,0,-0.7101411324942078,1.7469973710826037,0.6007105403427632
465301,0,1,1,0,2.0,0,0,0,0,0,0,0,0,-0.2053743326956707,0.1830833860735111,-1.5129103229304228
464702,1,1,0,2,0.0,0,0,0,0,0,0,0,0,0.993446816825855,-0.5988736064310352,-0.8083700351726941
459012,1,1,1,3,2.0,0,0,0,0,0,0,0,0,0.29939246710286643,1.7469973710826037,0.6007105403427632
465053,1,1,1,0,1.0,0,0,0,1,0,0,0,0,2.1291721163725637,-0.5988736064310352,0.6007105403427632
459420,0,1,1,0,2.0,0,0,0,0,0,0,1,0,1.6875011665488435,-0.5988736064310352,0.6007105403427632
464166,1,0,1,5,2.0,0,0,0,0,0,0,0,0,-0.773236982469025,-0.5988736064310352,0.6007105403427632
458987,0,1,1,0,1.0,0,0,0,0,0,0,1,0,1.813692866498478,-0.5988736064310352,0.6007105403427632
467745,1,1,1,3,0.0,0,0,0,0,0,0,0,0,0.42558416705250074,0.9650403785780574,0.6007105403427632
464866,0,0,0,9,2.0,0,1,0,0,0,0,0,0,-1.278003782267562,-1.3808305989355814,-1.5129103229304228
461081,0,0,0,2,2.0,0,0,0,0,1,0,0,0,-1.4041954822171965,1.7469973710826037,0.6007105403427632
467896,0,0,0,4,2.0,0,0,0,0,1,0,0,0,-1.3410996322423794,0.1830833860735111,0.6007105403427632
463991,0,0,1,8,2.0,0,1,0,0,0,0,0,0,-0.773236982469025,-1.3808305989355814,0.6007105403427632
466620,0,1,1,7,0.0,0,0,0,0,0,0,0,0,-0.4577577325949393,-0.5988736064310352,0.6007105403427632
462594,1,1,0,1,0.0,0,0,1,0,0,0,0,0,0.551775867002135,1.7469973710826037,-0.8083700351726941
462206,0,0,1,1,2.0,0,0,0,0,0,0,0,0,-0.8994286824186593,-1.3808305989355814,-0.8083700351726941
460697,1,1,1,4,0.0,0,0,0,0,0,0,0,0,-0.2053743326956707,0.9650403785780574,0.6007105403427632
467934,0,0,1,1,2.0,0,0,0,0,0,0,0,0,-0.2053743326956707,-1.3808305989355814,0.6007105403427632
460054,1,1,1,1,2.0,0,0,0,0,0,0,0,0,-0.331566032645305,-0.5988736064310352,0.6007105403427632
459576,0,1,0,1,2.0,0,0,0,0,0,0,1,0,2.1291721163725637,0.1830833860735111,0.6007105403427632
467910,0,0,0,1,2.0,1,0,0,0,0,0,0,0,-1.4041954822171965,0.1830833860735111,1.3052508281004918
467335,0,1,0,4,0.0,0,1,0,0,0,0,0,0,-0.14227848272085356,-0.5988736064310352,0.6007105403427632
460263,1,1,1,0,2.0,0,0,0,0,0,0,0,0,-0.2053743326956707,-0.5988736064310352,0.6007105403427632
459340,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0.6148717169769522,0.1830833860735111,0.6007105403427632
465622,0,1,1,5,2.0,0,0,0,0,0,0,0,0,-0.07918263274603642,-0.5988736064310352,0.6007105403427632
459395,1,1,0,8,2.0,0,0,0,1,0,0,0,0,-0.07918263274603642,-0.5988736064310352,0.6007105403427632
467539,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0.29939246710286643,0.9650403785780574,1.3052508281004918
466574,1,1,1,7,2.0,0,0,0,0,0,0,0,0,0.993446816825855,-0.5988736064310352,0.6007105403427632
466544,1,1,1,1,0.0,0,0,0,1,0,0,0,0,-0.14227848272085356,0.1830833860735111,0.6007105403427632
463610,0,1,1,0,0.0,0,0,0,0,0,0,0,0,-0.773236982469025,-0.5988736064310352,0.6007105403427632
465539,0,1,1,1,1.0,0,0,0,0,0,0,0,0,0.3624883170776836,1.7469973710826037,0.6007105403427632
459823,1,1,1,1,2.0,0,0,0,1,0,0,0,0,1.4982136166243922,-0.5988736064310352,0.6007105403427632
467614,1,1,0,4,0.0,0,0,0,0,0,0,0,0,-0.5208535825697564,-0.5988736064310352,0.6007105403427632
459073,0,0,1,0,2.0,0,0,0,0,1,0,0,0,-1.0887162323431108,0.1830833860735111,0.6007105403427632
466065,1,1,0,9,2.0,0,0,0,0,1,0,0,0,-1.4041954822171965,0.1830833860735111,-1.5129103229304228
464863,0,1,0,6,0.0,0,1,0,0,0,0,0,0,-1.1518120823179279,1.7469973710826037,-0.8083700351726941
460022,0,1,1,4,2.0,0,0,0,0,1,0,0,0,-0.26847018267048783,-0.5988736064310352,0.6007105403427632
459929,1,1,1,0,2.0,0,0,1,0,0,0,0,0,1.2458302167251236,-0.5988736064310352,0.6007105403427632
466613,1,0,0,8,2.0,0,0,0,0,1,0,0,0,-1.278003782267562,0.1830833860735111,0.6007105403427632
461149,0,0,0,0,2.0,0,0,0,0,1,0,0,0,-1.278003782267562,0.1830833860735111,-1.5129103229304228
466068,0,1,1,2,2.0,0,0,0,0,0,0,0,0,0.6148717169769522,-1.3808305989355814,0.6007105403427632
461513,1,0,1,0,2.0,1,0,0,0,0,0,0,0,-0.6470452825193908,-0.5988736064310352,0.6007105403427632
464761,0,1,0,1,0.0,0,1,0,0,0,0,0,0,0.42558416705250074,0.9650403785780574,-2.2174506106881515
466236,0,1,1,0,2.0,0,1,0,0,0,0,0,0,1.6244053165740264,-0.5988736064310352,-0.8083700351726941
459664,1,0,1,2,2.0,0,0,0,0,0,0,0,0,-0.39466188262012214,-1.3808305989355814,0.6007105403427632
461967,0,0,0,3,2.0,0,0,0,0,0,0,0,1,-1.4041954822171965,0.9650403785780574,1.3052508281004918
460516,0,1,0,0,1.0,0,0,0,0,0,0,1,0,2.1291721163725637,-1.3808305989355814,-1.5129103229304228
461710,0,1,1,1,0.0,1,0,0,0,0,0,0,0,0.3624883170776836,0.9650403785780574,0.6007105403427632
462742,1,0,0,0,2.0,0,0,0,0,1,0,0,0,-1.4041954822171965,0.1830833860735111,-1.5129103229304228
459528,0,1,1,0,0.0,1,0,0,0,0,0,0,0,0.551775867002135,-0.5988736064310352,0.6007105403427632
462691,1,1,0,1,0.0,1,0,0,0,0,0,0,0,-1.1518120823179279,-0.5988736064310352,-0.8083700351726941
462934,1,1,0,1,1.0,0,0,0,1,0,0,0,0,0.8041592669014036,-0.5988736064310352,0.6007105403427632
465837,1,0,1,0,2.0,0,0,0,0,0,0,0,0,1.1827343667503065,-1.3808305989355814,0.6007105403427632
464613,0,0,1,0,2.0,0,0,0,0,0,0,0,0,-0.5208535825697564,0.1830833860735111,0.6007105403427632
467515,1,1,1,0,0.0,0,1,0,0,0,0,0,0,-0.9625245323934765,-0.5988736064310352,0.6007105403427632
463429,0,0,1,7,2.0,0,0,0,0,0,0,0,0,-0.9625245323934765,0.1830833860735111,0.6007105403427632
464024,1,0,0,0,2.0,0,0,0,0,1,0,0,0,-1.4041954822171965,1.7469973710826037,1.3052508281004918
460691,0,0,0,8,2.0,0,0,0,0,0,1,0,0,-1.0256203823682937,-1.3808305989355814,-1.5129103229304228
461825,0,0,0,1,2.0,0,1,0,0,0,0,0,0,0.8041592669014036,-1.3808305989355814,0.6007105403427632
467271,1,1,1,4,0.0,0,0,0,0,0,0,0,0,0.11010491717841502,0.9650403785780574,0.6007105403427632
465634,1,0,1,1,2.0,0,0,0,0,1,0,0,0,-1.1518120823179279,0.9650403785780574,-0.8083700351726941
464801,1,0,0,1,2.0,0,0,0,0,0,0,0,1,-0.2053743326956707,-1.3808305989355814,-0.8083700351726941
459429,0,1,1,1,2.0,0,0,0,0,1,0,0,0,-1.1518120823179279,-0.5988736064310352,0.6007105403427632
459888,0,1,0,1,1.0,0,0,0,0,0,0,1,0,1.9398845664481121,-0.5988736064310352,0.6007105403427632
463467,0,0,0,0,2.0,0,0,0,0,1,0,0,0,-1.278003782267562,0.9650403785780574,0.6007105403427632
462036,0,1,1,0,1.0,0,0,0,0,0,0,1,0,1.4982136166243922,-0.5988736064310352,0.6007105403427632
